id,name,start_date_local,start_latitude,start_longitude,type,distance,summary_polyline
10,name,2019-06-06T20:17:56Z,40.67856,-73.944153,Run,11211.3,}_hwF~eibM~@CTGTF`@CZDVRv@ATF`A`@NYLCn@ZTR`@Ff@@POx@I\LJGl@BXPv@Rj@GfBPr@?LEf@NbBO|@NjCNXCl@JfBGxADlBXf@@d@R?rAGjA?n@MpBH`AMtA@p@MhAHzAKf@A`BKrAIlBS~@Dt@@zEG~@CjC@b@Iz@ErACtCDXIdCQ|BYlAOzAUbAKbASt@Cx@MlA?`@SdAC~@[dB?^CDA`@Un@SxAI\Gh@Bn@CZUn@]hC?Xa@fE[`B?LIl@FDLZYt@Oz@_@`AGb@Wt@IZCr@KTCt@[bA?`@EXC\HzEf@vAj@`@LRZjATBZKv@EHXd@Xd@@TTn@tAlA~@hChATP`@t@r@x@vChAj@Xb@DZEZ{AbAg@~@LtA]XQd@Md@@jAh@P\MbB?`@t@^p@~@b@h@h@b@NFX\ZDVLPLb@r@NL^X|@\XXn@~@f@jAd@tBTRn@lBTf@XRbApAzA|@n@PX@v@OXObA}Bj@yDd@mBP{Ah@aATUl@e@`AmBx@}@tAo@l@SpA?vAPlAI~A@~@]\Y~@qAZm@HaAc@H]I_ADo@UOMQk@]{Ee@}@o@{@eBcAm@EQIyADYKY@]Og@DyAISFaAWw@HuAj@]TOZUVi@H_@PcABaAg@SUMWk@g@]qAO]Ke@GwAN{@Ak@Kk@?[Km@Ei@Qw@Ek@DO?m@Pu@Dk@AKo@QO@SJ_@@SEa@D[J{@f@]DaAb@_Bd@MJY@oA^{@`@SVa@Vo@`AMh@ON?JKRG?WbA]d@[`AaArASN_BHw@H{@XOPu@XqAM_@Oe@_@e@Cu@[cCQYLYZa@fAUT]Pg@PmANg@B[I[iAOS[Oa@s@Ic@Ci@Dc@CQLw@?g@JsANiADOTwBd@wCdAmECa@RaCZaCT}@?gANeALwCN_@Be@RaAh@wFXqAVsBRkATiCh@kDB}@^qBCWFk@?cDHcC?}@Fa@BcBCWZ{FBoDFq@@sCDo@HcEEs@BeAPuAC_BFiAAcBBkBEQKIuAUS?QESQWEoAJyA]gAR[Qi@Gw@GgADy@Eu@O{@MuACEG{ATYCw@[}AJs@Q[ASMaAL}ASgALSCe@Wo@Dm@OkAKcAJ
11,name,2019-05-10T10:37:47Z,40.678571999999996,-73.944396,Run,3233.8,a`hwFngibMYIYC_@O[CSFCT@HM`A@FAt@CFCl@ET?DG\BXKh@El@NlBE|@@v@E\Ev@CdAGtABb@E|@F^BfBIX@`AEZ@ZKz@G`CI\Ah@@n@K~A?ZFh@AFEPGHm@VGTCXHzADTD^BlAHt@?\Dd@ELg@p@]hCUfAKREPCNA^OfASn@Gv@Af@EFCTEHK^Al@ELMv@AXBPCt@K~AGVKz@EFIb@Sf@?VKj@A~@QhAPOBED}@DY?ODODi@v@aEFc@Fy@LcABu@Ju@@_@N_BHk@?OVsAHk@@a@`@uDH[Bg@H@BE@GE_A?sAE}@BSI_ACiAT_A?SXKDs@FSCwAJa@Gi@BMTo@?UL{@@o@Ei@Ae@Fu@?s@Ea@N}B@qAPgG?uADYJGJ}ABeCD[@k@Aq@Fc@A_@DoA@UGo@Z]N?JEN?ZBHH
12,name,2019-05-09T08:24:10Z,40.678607,-73.944158,Run,4900.7,g`hwF~eibM\?`@OTJPAVDHCZDj@@h@CRF`@A|@JbAF\AN@TFh@?XFVCT@JDN?PFXEDB?V^Fl@@LET?FEJ?V@JFbAJj@@HCPFb@DRAZDXCJE`@?b@NlAFHA`@BRFd@@VDl@C\Bf@?`BPDBf@@p@E\BVDFJKnAErFIvAEfB?rACv@@hAGjA?r@E\GzBC\AhCAt@CVBx@IxDEdACHFt@I^IbA?~@I^Dl@Cj@MpCENC~@Ez@Kj@El@WbAW`CSnAGt@CF?ZUdAS~BIj@WbAGr@IVWrBOf@GzAOrA?HF?Lo@Dk@Lg@H_AH]J_AR}@J}@Li@@a@^sCTaADy@PuAJyAVaBNa@Bw@NwBLi@Da@AYDi@Ay@L}BHuCD_@As@BYCcA@g@Aw@HsBFmDHi@EO?IDwAB[DuDN_E@y@N_CDeC@uCAWG]KQe@WKC[?UD_@CAUAGEA}@AQBa@Na@UO?S@MC]Dq@CKHE?[USG_B?WE[B[QmBGUEO?KGoADWASDM?iAYa@HYEW@[AIHGAYYe@DOAWFc@BYOYGQ?e@DWCYBg@Y_@Fi@Bi@Oq@IIIc@Ew@H
13,name,2019-05-06T18:10:03Z,40.678608000000004,-73.94408299999999,Run,4838.9,g`hwFpeibMh@HN?b@EXB`@Cj@Bv@HPAJIPADCnAFPD^EZFf@@bAX~@BXDp@Dx@EN@~@HR?f@HPH\Dl@ATD`@CZB^?NGp@BVAVB`@H`@Nn@FH@PGRBfAAJBTAXFh@B^FPCr@Dr@?PBDC@gAJgBAeAPyBF[EqAF_B?mADkBAq@HiB?{@BGEi@BO?o@HgAAq@@e@HkADwA@cC@aAFs@Ae@DiBDWB}AP_BA_@?QIe@Hk@@_AFu@@uACe@D]?eAC_@F_ADwBF}@?g@FgA?c@Dy@Co@Fs@?oAFa@@[A_@JgBCg@@Q@p@CP?r@KnCERC`AId@B`@?z@BLAF@d@Gh@EJAJCjAIb@JNJ@E\?b@C\Ot@ApBMjBB|BCJBRA\O\BHARE\Cb@?b@Jf@Fr@GhBGh@?l@I~ACjABd@Gh@CDKbBDh@CP?~@EpA@`BGX?v@GT?T@DCl@DXIxA?^KfA?~AGv@G^C`ACb@BhCGvB@^EHMDc@EYF{ANUHw@?UEOK]GaA?MCM?MFO@GAKGc@AWKY@e@FS?UDYIQK_@CUEs@C]@q@Gk@DOCo@BQKYIs@@SOO@aACw@Ko@@EC}@A[EyAFa@OeAI[BQAWKUAMEK@_AAgAT
14,name,2019-05-04T19:14:58Z,40.678801,-73.944172,Run,6535.1,oahwFbfibMu@COMm@CUGWASB[?ECQ_@Aa@CI]Sq@KSMICM@ODMJ_@LUAYCOBk@A]HYRK?k@To@BUF_@CY@G?CDWBi@Rk@MQ?EDIB]EOFMHYDg@BUFmABq@LWPIBMCQ@IJKDICGDKDc@Dw@@_@JQAMD]@WCGHSBKH_@JeAG_@BKFm@DUAQ@MLo@He@PMBS?[He@?AFGFG@a@@o@Ja@AYDSJIHa@BWJa@Fg@?s@HQAg@B[Fi@DM?WBQ?E?KLWDGAa@@g@B[A]L]HsBDKBMFMBEF_@Ji@@i@V}@Bi@PWB[FKCSJw@HKDq@a@QROJe@ES?SLQ?[Fg@BQJWFu@Lc@@WD[AUDGC[RQBUAM@OJc@FWL]?qBXc@BSF[BUJi@Jk@FQF_@TMTq@h@ULSR_@XELe@d@y@nAUPUXo@l@S`@o@`@Kj@GJIHMFg@\Yb@BPMPYDSNc@LWNKTEVeAfBQHMP}@l@AFDFXPFDTr@j@hAn@r@VFHRTTNRPFBDGj@FDDE?Go@m@Qg@i@y@Yi@c@c@QWa@a@SYAGDOT[\wAPYJGn@@Z]XG`@k@ROREXc@Vw@b@i@TKZWLQNi@JOf@]z@iAj@g@t@cATUNYl@i@Xi@MG?K@GPULKTe@\SD?\ZZARIZHD?f@Ib@An@I\A~@YL?HGRAVMTGt@If@Un@MxA@JC\GRDLJFB`@Ah@Ov@MNAd@QHAFBFA`Ae@XC\?^CLDv@@fBq@~@MfAC`@WTEv@?d@KLAh@ALBb@CTIRANEv@Cv@WTCJEVANDd@Aj@QL@LEb@EZIh@Bd@EH@J?RGZHVCd@SFKPM\CbAY`@INGXED?b@VTCPBLORCDQHBF?l@Kt@IHHd@Gj@Qh@IN@LFRERI\KJAJ?b@MP@TFd@BZQXKF?z@Sx@IRGNAJKb@ATI`AI^GXHVBd@Cj@Jf@AHBLEnAFF?@ER?FCP@NEN?\UNAN?RIJANGb@ABO^MDHId@ATFLTJLCb@B\F`@A^JF?JAXDj@B
15,name,2019-05-01T20:02:18Z,40.680187,-73.96498000000001,Run,1109.6,cjhwFbhmbMfk@|N@|EhElH
16,name,2019-05-01T19:25:24Z,40.672121000000004,-73.97001,Run,6729.7,wwfwFpgnbMxCOdPrMfOJxJbHzJjS~DlBzCeB|BgKlGuJbLc@bJiGpIZhCcBl@wCqGyOkCmQqEkGcGuCoRbCyd@tOmJtNqIvAaHsBgIbFeCuE@}Eio@sP
17,name,2019-04-30T21:07:44Z,40.678608000000004,-73.94419599999999,Run,6450.5,g`hwFffibMZKROHA`@BPBTLD@\AXINAh@Jd@DPCT@XELBDDBNCHRPVH^Eb@AHCVERBf@NtCDPDt@CRGL@`@I\JXL~AFLAVSLLl@TZ?VDx@GJ?p@P~@Fd@CTDPARHd@FV?t@G^Bb@TVDjAIHBFF@D?nACx@?t@EzAFf@Ar@DRDh@QdBEzCAVGNCV@p@OpBGlA@PE|AHbBAPMR?XF|@?hAMdABd@MvD@x@C^?`AM`EB`@G`@CfAc@hBIj@Mf@QtA[lBALBJALWxAQd@?TIX?^EPIl@[xAIx@KZIlAQlA?NGPINCVO`@ANAfAYbCGlAMz@GXEp@Qz@?HFHPR@Pa@`CGZGJMl@Mz@Wl@KNE`@Ib@?`@IXEnAEd@CjD@z@DRv@`BNj@Lz@HdBNz@QAIOPy@?c@Go@W}@Wg@KIQk@KQIY?oBGY?_@BqANc@LeBLg@`@yDFUTqBT]V}@CS?_@f@kCR}B?c@Fs@^yBF_AFc@R}@JsAPm@Fc@H[Dm@`@oDLyALiAVaARaCLcAJa@F}@RcABe@Hs@?]Bs@AYF}@?aABi@FY@eBEo@LgAA}AD_@JeE@qBAQHy@DkCBOC_@Dg@H}CBaED{@AkAHwAA}AHgAAa@QYm@SuAWO?sBQMECGUKaAAc@Ri@BKAYWEAQHE@YEa@@YE[BEAIOSKYA_DYUBg@Ro@DOCWSSIwAGk@@SCYM{ABo@K]Ak@?o@JWMIK_A@S@WE{@K[Ms@@iAL
18,name,2019-04-28T20:03:58Z,40.678695000000005,-73.944424,Run,8054.0,y`hwFtgibMCEHMd@a@V?NA|@B\CVFZ?`@NN?FB`ACLGr@JRG`@EJ@HEJAJDL?TPJBP\@XAh@Bb@Gh@@x@Ib@@^ItBJd@?TIf@Et@GpA?FEf@Ct@@NInABZ@l@GpBItA@lCGt@@TCl@?x@BREPAN?x@C^@l@QdBCt@Ib@C`@GPC^ENB^IP?HQ\CR@TCF?VO`@KdAUhAAP@b@M`AQlBYhAQBKLAX@LAHB\On@?VK`@B^C`AQ|@Ix@IvBKb@CRELQR]`BCZD^Mn@OlADF?TMh@ObAGvAKf@I|@I\]tBAb@Mf@K|AKZKp@QbBI^AJQPCHEl@a@hBIn@?JEFEp@BJ?VSv@CPGl@@`@En@GLGtAMt@Gx@Kj@C^GXSpBQv@QnAEbAEP@JOp@Cv@EZCFA\Ob@?JGTQd@ORCJM|ADh@GNCj@?z@D\QjAA\o@dAMd@K~@Yl@e@|Ao@dBU\G`@g@vAUlAIXGd@o@zAIj@GRO^e@\FHFn@ENA^MZKz@@TMXYX]n@Kp@C`@e@~ASXOZGPA\CNKL]|@CJORg@|AYt@IJCTo@zBKjAUl@IXQd@Md@?GPUJ]Zq@JODWFKx@iDJUDQVaB\eAFa@L[BWPi@NUH[N[Vy@^gBdAkDLODQHg@Tc@Ls@HEJMTk@VwBPa@Hc@P]d@uBJQL[Ha@B_@Xo@Jc@b@yAPc@Dc@FOFm@f@sARSBGDg@Nq@D}ANsAFYNoAHYVuAHs@BsBZcBJgANe@TmBPmAF}@XkAHsAPsAVsA?SLw@?m@DOJ_AZsBFs@Lu@Ne@J}@Lg@FcAJ{@BcAXeA@i@DUDCJ}@Pu@TsBLo@JgB?WJiALm@TaBDM?ORq@J}@F}@FWLiABm@PgA?e@Do@VeBR{@?URu@JyADMN}ALg@L{AJe@PkABa@DSAKHiAHOLs@ZsBH}AAO?}CF}@BcABOCWB_BHwA?g@CWAYB_@A]De@?OL_DAs@DU@}AB]C{@IMHkAEm@Aq@Da@Eu@B[A}@FUFoBYWUIc@IEEED[CKSi@Ea@DYCOEkABIAKKQCcBEKGWEMKGAM@_@FZFn@HFA
19,name,2019-04-27T14:33:41Z,40.678628,-73.944197,Run,17708.2,k`hwFffibMl@WfC?t@ND\ZDtM^zBKbD`@vU|@\TK|HFtA]jHBvD_@`GHdEg@xI?|CUxFw@hFEpA]`DsAlJUzCY`AeCzQa@`BX|Ak@bBsAjKQhCAtCLl@~ApA\tA|@S`AFb@\t@xAzFfDtCbDt@F~@a@R[r@Yl@RQ|AFPhAEN]Iy@Ja@tAB`By@bAA~@Tl@bAv@j@~@Kf@lBd@x@h@f@n@?nAnBV`Bv@`AlB|DH|@jAhDlB~BvAZNd@~AQh@q@`CyL`AoBs@V{@o@m@Ch@Yj@PRIp@\fCcGTgB|@So@}@qAUyA}AwAu@@i@cCoBqDyAuAiAi@?_@{AlC{CL_BYw@gAdBDv@K~@mAzAoA?e@[mBMgDkD[HB_@g@aAGyAJk@}A?SeBL@Ar@iAdCsAh@FVS`@qAPmA}Ai@wGi@FWo@a@f@oFrD{C~AiFfEuBz@}B|Aa@`@RzBh@D@RrAx@z@fAlB`AdCfB^x@jAd@dDbDrAj@^`AbBd@Pl@bDjCL]h@CL[r@UKmBAgB@YJBNb@?dATd@E|@j@XHb@]nCXp@@l@x@J@NdAz@tARHx@vAAxCyA^e@b@?D^l@TvCzD|CdA`AOr@gAT{@FoAjBeIjBqAr@_B`CgDP{@|@Nh@Md@e@h@BYoBMS_@Ae@uBr@w@PHFb@d@l@C`@LTFMQo@@q@JO~AGfAe@]x@kAJ{BoF{@CK`BOFFh@^h@Ar@Rx@P\j@U`BjAhAzAFZMx@YBAMT@Ch@[T{CMLY~AJr@]~BUnCkBd@KeBEiA]q@m@Wu@m@sF^qDG_Gl@yC\i@OZ_A_@Ui@g@EIy@TkAc@XMf@m@LLZEp@ULUj@l@^Vr@NzAMjCmA`Au@EiAkAsBv@u@Ca@]DaAe@a@FI@TQFgBcBHWSF{Ag@?wAr@uAeA^aBgB_Ah@i@Ms@o@`@y@{@mAq@a@aAyAqBe@kAcAVwAgAmBk@c@aDbCcMjHf@SJd@gBxAmFvCsEdD_@FiAtAaF|Cs@JmAdAqAx@w@a@]u@y@c@MWQwBR_H|AkI`BcGzA{JjAcMdAqGrAoMVyAHwHLw@JuNHaBLW@yFl@mSAaEyDa@_KCgBYsIG}Iu@QRgDg@yAHcEU
20,name,2019-04-26T08:15:46Z,40.678614,-73.94417,Run,4833.1,i`hwF`fibMVA\I`AGP@\JNALFJ@REh@@z@FRD`@@PARHt@CLDP?PHRADH?VBBDAr@At@Hb@AVCl@Ab@KTAr@Dt@NLAHDxA@PKF?pA`@d@Bl@JPEd@JHAPDTCf@FfAD\E^@RBXAd@BXDJEL?\LPGj@CXJDFCp@@PDTCdA?bAGj@?hBKpGE\?rAEV@XG`@@jASxGAjBAZ@|ACl@Gj@Al@E`@@`@MdA?|AGV?^D`@CN@d@CP?j@MfAI~A?XGd@EPCZMr@Gn@@^UbBMd@GNO|@MvAUnAQpAQz@KxAG^?l@Kd@Gp@K`@Mv@I`ACW@SHoAAIHu@?SBYJc@@e@Ha@JeAL_@DYAWD{@Ru@p@eFPcAL_BPo@R_BHkANs@A_@D[Bg@AeBBODoBC_@Hi@A]HaAC]@u@Am@RsEGo@?_APiBByBBQEm@@QCq@FeAHg@JuCAw@B_@EQB{ACk@Dk@Jm@Du@?gBE_@?OMBS@qAA_@Ee@?SBk@CSGWMwACK@c@CS@]Eg@?UCUBg@AQ@_CWa@Bq@GK@o@GiAHOGe@EeBCSCa@@a@Gg@A[EO@Q?YKWCMCo@JiAIYOg@EmAHOCWOi@A}@IEB
21,name,2019-04-24T18:52:20Z,40.704264,-74.011896,Run,11278.6,s`mwFjmvbMK}DoEoE}VkIwBkF{KsEcBqF|nA{cBzl@JvCoF`L|BKvB|BL|BvDhHvAd_@apAkBuB~@iLlBaExDgc@dSwyA~Aat@cBwB_OBm@sB_Cg@mVbCy@pGlAz\`Le@l@wCw@iO~FcA
22,name,2019-04-23T21:37:23Z,40.678592,-73.944136,Run,4835.8,e`hwFzeibMXBNK^GZDb@EZ@JCd@DLGv@LpAB^HL?\FDBPATJJ?XHhBEf@BPAdA@BBdANdAF`AEPD`@A^Dv@ELDb@BNDRDb@@d@IL@VLZFj@Hh@DJH@LRFR?PBXARGLAhAN~@B~@AJ@HJ@PGlAAtBEVEb@BPC`@AhCBb@I~@BbBG`@An@AF?xAEVB\Ed@@HAh@KrAGRORIh@Bt@IfABfAIv@?h@CJCvACR@j@Af@FJLHD\?XEh@@ZC~@@VEd@CfA@v@CPAXINGv@EFCNCl@QlAGfAKr@AZMz@GLAPM`@Cj@SzAGr@?ROj@?\M\MlAQz@GP?j@GX?LCXKVA`@G`@EAAs@Bk@Da@@WNs@Da@DcAJm@?i@BS@UPs@ZkBJY@Q@a@Jm@Lk@ASBWXqAB]J_@FgAXoC?eABaAHs@A[Ba@IM?IPsB@{@JgAC]?_@FoCAmADYAQ@[QoA?{@DsADa@?m@Hg@C_@FqA?{@Hc@@[FSFe@EQCe@Ha@Ce@BS?YGQ?OE]Fw@Cm@Bg@AiANgABs@AWSKY?E?GFKF]?c@Bk@Ca@Bc@AiAKyA?a@GM@UHWCOBa@@SEKG[CCIMCQ?QAc@OWCS?OEs@IcADKAe@F_@Ag@@i@Kc@?e@KiAAKE[Ck@KO?e@Kc@CM@cA?UEW?g@GU?OBOG{@AW@aAGS@
23,name,2019-04-21T19:28:21Z,40.678675,-73.944188,Run,5398.5,u`hwFdfibMLGTGX?BHBGF?PGDBD?HCFIj@ZPCL@VCDBVLBF@d@Pl@Fj@I`A?XGx@Ml@In@DVEb@?h@EXAh@DDN@ZEHENSTKH@XNLP@FD~@El@JZ?LC`@Md@?ZGd@JrBA\Mr@Ev@FBHED@JF\B\P\GFDHND|@MvA?ND`AJn@BbAYtAE~ABFBCRAh@Ax@N`@CDCZ`@C~@?z@EZOb@?n@CZENSd@?V]z@Bx@?TIf@@b@Qh@Cd@Od@Ib@?n@Id@c@jBEd@?~@K~@M^APH^@PAHMXOl@CfAHBLJF@BFNN^Ad@BdB`@TLJLN?TJZAF@VJ^Xj@?x@VlAV|@Jr@ZZDHLVHfADTFOFPMDMDKEOHMCSBOv@eBFe@Lc@AOGUJw@Is@@KTe@De@CS?MTo@?[b@Hn@KP?ZFHE?OEcALe@?i@DELg@JKFSHoAL]@k@H]@gAHWFg@CoAEg@@SEY@[L_@B[IwAOCiAJa@?WGQ@c@IQQIEYACC?m@Fo@EOMQCQ?GTg@B_@AIFaAAOKWBGAs@Ju@Be@AMWa@QG]@ODGCe@FOMC?OJCEQKM?YJ[Ec@BoAQO@YIS?QGM?c@JE?OGEICICW@[D]Aq@Be@E}D@QN]DW@c@Ay@CIqAG_@QSGM@QL[J_@Uq@SOA]@UEO?]NSBo@QO?OBGCGYSMGAu@BQHe@GK@[RKBWAu@@a@E?]HoAKkAHaDRcBHQ@cACMOKc@@EEAIGCQCw@Bq@Lm@?q@Um@EOEMGC@SACCE@II?o@Bo@Ja@Fq@G_@?YCMF[Ec@R{@N_ADm@A_@DKHALDRAPGF?F@LLLBFLBvAIx@GXCb@Al@?l@GlAAjAF^DHZHRC\NPP
24,name,2019-04-20T07:46:54Z,40.678740999999995,-73.944345,Run,33474.2,cahwFdgibMxG?pAp@\i@|KLrGjAdCa@xK^~Dl@e@hY_@vFGzMo@rBQpDClCZjA_Jts@eDnOKlDLdGxAlBVr@JvBUIhAs@xBFfCvDhJjHrB\`Ia@dCV`DzDrEdC~AlBxBfEpChH~BdBxARdBa@dAyAlBmJvBwCrAmDv@s@dBm@hJF|@k@p@}A`C{AvA_@`Dx@hB?tCiAx@eA\iCg@wDsEyHsA{FBaCsBkHyDqFwEeCoAOwC^kElBwDFwPfIkGh@oJ|CmElDqA`EkBjCeHvAqAKiEkByAFu@t@yAtCgG\s@fAaDQmAx@kADc@bBkBr@mA~A{J`HyFnDoDbBuEdEqAb@q@vA_FtAoC`CaHzEyCdBeC`@cIlHkCv@}@xAoLvD}AhAe@jAwE`AkKzE}ENu@pHHrBn@`AwAr@K`@J|B]jEaFNcI}@qBP}@v@sGnJsAjCyCfDg\xd@cAn@iItKeGxJuKfMn@~AVpClAc@x@kC~@s@l@f@rA{@`@bARCKgCPcA_CcB?_@zDsEjEcHtAo@dByBeAqCGcAj@i@A]wAEgB{@vA_FH{B]aDZGe@P_@[KyCr@aAaCAg@mEk@eALkAe@{Bd@{AcCaDAyCm@gGBkAZi@_AwDl@kCg@kFd@\YxCf@rDM|@f@lD?tB`@jAOlDVlH{KrC}Gl@OdCPx@_GzCeBk@_AVi@tD{@nBnBjALu@tD{DjGuCdCsBbFwAbEwBxFaEfFkAbOaItMeEd@u@x@CfLqEtCoBxDi@d@f@fEGdCv@zFYjDfAnAhCfGsBhDXzAy@~AFh@]t@t@\nBRIFZpCI|A~@d@fAtCn@vBzAb@|@|E~ApKrItDrAlBfBpFhD~@NtIgXvCoMbKm]n@aAPiC|BmF`@uCnBeFvA}EbAaGr@_ApBqGZ_Dv@oA~BmJjB}Bd@_DnEr@rAlB~JjHdCh@|G]hDb@jCpCvBx@hDjDrB~C~AhFhBbD~B~AjBI`BoAx@wCLuC`GgKlBsBxJGfBk@rAiBlCeBpI^nAYjBmBPeC_@gBi@oBmC}DkBkEe@}Bc@iGcA{DmF{FsBgAcCYgKvC{C@kQhIaCAmN|EiCdCgDjHcBx@aGdAuAKkDeBuBRgBjCsD`AEhBVX]x@OwGiBgBq@KOsCn@{COsCd@mAPcCtBeF\uB^}Ca@k@Fm@ZeCd@{@ZuDZkFn@yBr@uEFoEtAgIEoCPa@QeAl@oFWu@@qDTyDj@_Ck@gB\iEAyA
25,name,2019-04-18T18:15:43Z,40.678418,-73.94421,Run,7241.4,a_hwFhfibMHBh@_@^EDDNADFN?DTx@Et@A^Hf@Ap@BbAPXENJT@p@Il@?pALHHFPLFTEn@Dl@MZDz@Z~A?LE`@DDCJDj@Gd@JVAr@NT?\KFF\Eb@Jx@FhAGRHhAPd@?NLr@Qh@AX`@Lb@IP@NERKrADN?FKdA?\Kt@BFE\BD?ZDZKx@DfAEn@GNDRCPO`@?LDf@CfAJf@CdA?f@]fA@h@A`@Dd@CJCr@@VJn@@f@MdAB`@KjACz@IZ@HENK~@DDD`@EH?xAMj@DhAAl@Eh@@TGVAZGT?v@MfA?|@c@xBc@`A?^IfAGd@?N_@~BAhAOn@Cb@GRAR[xAGdAK\A^Qb@EpAMp@Iv@?XIl@CHKNIb@Q^DBI`@@LKx@GzAQn@c@z@K^CXGHAf@Kl@AXIj@El@Qp@MRG\EJM|@MpALNN?FLBRE\Db@Cn@@h@Gh@D^HFAFb@p@@JZZRJZSVa@FEFBPO?JCJBHNEDOVGR@HEN]dAVp@^ATLt@BZJ`@LL?HCFBx@EXBZEt@w@VYCKL?JONq@c@WYQKQ@MEo@_ABGCFEKBWCEKFQIQo@IMM_@MsA_@a@EUSc@OGEKAo@@SFMEMBs@HKLa@Cy@JgBAMGI?]Pi@DECa@Tw@?SFKH_@D_@JW@QCWBEKg@JULKNCNS?II]HGb@{@V{ATc@@ITu@@{AI@CDO@?{@CENiADq@H]Da@Je@A]HKDQ@i@XqBD{@ZeC@WN}@B_@Rw@@QTk@Cw@Hi@Bc@`@wBPS?]Dc@CE\iBBu@Fa@Ia@?GDIEWFCGWDu@AIIGVuABs@H{@EaAD_@AGDm@?WDQCK@E?[LaBEEAQH_@EQCcAESPs@Cg@Li@GG?OHy@KWAONo@@{@He@?QGUJi@@sACa@Be@IW?QNk@Eg@Jk@DqAHM?IGuBBu@FODm@EC?IBc@?_@GGE?SJe@Ba@Lk@AGKOGFEOIm@b@]@MEKLCOeAYsBJSOMH_@DS?SIWDMOWGGAMNiAUcAGSKODWCs@B}@XECMBMEESKGS@c@Jw@G[?QDgAYu@?@MICe@?a@E[LW@AK]OO?IIINECQJEG@IEDo@@YIq@Ei@@aASELe@ByASGK@ICG
26,name,2019-04-16T20:31:03Z,40.67023,-73.945003,Run,952.9,{kfwFhkibMI@WG]@YEQ?k@IgACW@QC]AMCi@ASGQW_@AMDW@SLM@[Iu@BMGGQCCI?SDO?MAKIUEi@DYEs@?QEo@T}ASOAM@QMWFa@CKIGAW?UHS?[Ce@@c@SK@a@EM@UCM@_@Am@KO@QEC@QAWHkASG@O@[I_@AGB
27,name,2019-04-16T19:45:39Z,40.679244,-73.944229,Run,9644.8,gdhwFlfibMW[KHv@BIJAb@Bp@IT?b@EPEbDI@CJKpAL~AWhB@`@Gb@TzAGr@FTCn@Ff@Kr@Uj@?VK^D\CbALfAUnBDDCRJ`ABnCQhBOVCNDHr@C`@S`BGLKr@ABOLExAEj@UnBODJAn@JNt@CLF^WBP\ELMV\hBJ|@|@~@AXV@LHFn@LJXQ`A?f@FNITM`BMh@Cp@[j@EP@f@Qb@DdBQf@UZMvCAtAc@|@c@jC?h@FHG@Qd@Fp@d@d@z@]LJjB^NRRH`@BDKPJ^K^TCHDFdBF^Z`Bh@`@@x@f@pAN\VfATZTd@@p@PXRh@@f@TbALb@Rv@Gh@t@jA]PQd@JhA_@PDn@GPDFNP@vAo@fAK^WnAG`AWVAd@NxAI`@c@VKf@Bp@Id@FNQRGVJd@?DH`@KZRFjF`@t@h@Tf@f@J?NLh@N|AETFbASXYn@@~AQ^FHLDb@G`AH`@h@v@OXmAfAcAj@g@Je@ZmAT}@d@kA~@Mb@OxABv@MbAHHP`BFFDvCCnALtAXxAh@f@t@b@xAj@|@LrBh@`BzCj@\Zf@\Tz@NR\r@j@p@xABh@Lf@FnAIXc@h@SFSb@a@ZSd@M|@Qf@sA~AQz@mAtCKbB[dA_@x@m@v@a@VWJcACIMi@@[MoA_Ae@y@Oq@s@_AGg@a@s@UgAYYUoAm@eAmAaAUYe@UYe@o@W[WgBs@SOk@_A_@g@]Yu@e@i@Bq@W_@Hc@WUBMDBNE@k@EMT}AGKNi@DYSc@BAMi@KaAo@_Bq@W]YQ]i@Og@}@QeCqAeAiBC[Ma@{@Yi@@[Ro@DMIMUBGIY@OW_Ai@oAMOMaAD_@Nc@D_BTkAQ_BZcC?aBHE@_ARiARQ@KNG^{@?M`@s@XoAHCLy@?_BVgANS?o@Pc@FmA@eBNm@NYBULSBi@FG?UHKGe@Hq@R[@_@Na@COHGVy@GM?SF_AGQWGRmAEo@JOK_@@OPUCm@Ry@K_AR[L[He@B_ARu@EoAIa@PWAa@HEIKDw@CW?WJa@DmBEMDk@KY?c@BU?e@L]EoALk@L{AGk@Da@Cs@FY?qANuAM[GgAFQC_@Ja@A]RkAPq@KYBSGSAiBR{@GiAIYLe@
